id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-01827,SIN-0615,Fotos Daño,Sí,Sí,2024-06-15,No,
DOC-01828,SIN-0615,Factura Taller,Sí,Sí,2024-06-04,No,
DOC-01829,SIN-0615,Copia Licencia,Sí,Sí,2024-06-15,No,
DOC-01830,SIN-0615,Informe Perito,Sí,Sí,2024-06-11,No,
DOC-01831,SIN-0616,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-01832,SIN-0616,Copia Licencia,Sí,Sí,2023-09-21,Sí,Número de placa diferente al registrado en la póliza
DOC-01833,SIN-0616,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-01834,SIN-0617,Copia Matrícula,Sí,Sí,2024-09-29,No,
DOC-01835,SIN-0617,Factura Taller,Sí,Sí,2024-10-05,No,
DOC-01836,SIN-0618,Resultados Exámenes,Sí,Sí,2024-04-29,No,
DOC-01837,SIN-0618,Informe Médico,Sí,Sí,2024-05-04,No,
DOC-01838,SIN-0619,Informe Médico,Sí,Sí,2025-04-16,No,
DOC-01839,SIN-0619,Historia Clínica,Sí,Sí,2025-04-14,No,
DOC-01840,SIN-0619,Recetas Médicas,Sí,Sí,2025-04-10,No,
DOC-01841,SIN-0620,Fotos Daño,Sí,Sí,2025-02-12,No,
DOC-01842,SIN-0620,Informe Perito,Sí,Sí,2025-02-18,No,
DOC-01843,SIN-0621,Recetas Médicas,Sí,Sí,2023-03-19,No,
DOC-01844,SIN-0621,Informe Médico,Sí,Sí,2023-03-17,No,
DOC-01845,SIN-0621,Factura Hospital,Sí,Sí,2023-03-23,No,
DOC-01846,SIN-0621,Historia Clínica,Sí,Sí,2023-03-28,No,
DOC-01847,SIN-0622,Informe Médico,Sí,Sí,2024-02-15,No,
DOC-01848,SIN-0622,Factura Hospital,Sí,Sí,2024-02-09,No,
DOC-01849,SIN-0623,Informe Perito,Sí,Sí,2025-02-03,No,
DOC-01850,SIN-0623,Fotos Daño,Sí,Sí,2025-02-07,No,
DOC-01851,SIN-0623,Denuncia Policial,Sí,Sí,2025-01-31,No,
DOC-01852,SIN-0624,Informe Médico,Sí,Sí,2025-05-09,No,
DOC-01853,SIN-0624,Recetas Médicas,Sí,Sí,2025-04-29,No,
DOC-01854,SIN-0624,Factura Hospital,Sí,Sí,2025-05-01,No,
DOC-01855,SIN-0624,Historia Clínica,Sí,Sí,2025-04-30,No,
DOC-01856,SIN-0625,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-01857,SIN-0625,Copia Licencia,No,No,,No,Documento no entregado por el asegurado
DOC-01858,SIN-0626,Copia Matrícula,Sí,Sí,2023-05-29,No,
DOC-01859,SIN-0626,Informe Perito,Sí,Sí,2023-05-17,No,
DOC-01860,SIN-0626,Fotos Daño,Sí,Sí,2023-05-22,No,
DOC-01861,SIN-0626,Denuncia Policial,Sí,Sí,2023-05-18,No,
DOC-01862,SIN-0627,Factura Taller,Sí,Sí,2023-11-27,No,
DOC-01863,SIN-0627,Informe Perito,Sí,Sí,2023-11-23,No,
DOC-01864,SIN-0627,Copia Licencia,Sí,Sí,2023-11-13,No,
DOC-01865,SIN-0627,Copia Matrícula,Sí,Sí,2023-11-26,No,
DOC-01866,SIN-0628,Recetas Médicas,Sí,Sí,2023-09-14,No,
DOC-01867,SIN-0628,Factura Hospital,Sí,Sí,2023-09-23,No,
DOC-01868,SIN-0628,Informe Médico,Sí,Sí,2023-09-12,No,
DOC-01869,SIN-0628,Historia Clínica,Sí,Sí,2023-09-23,No,
DOC-01870,SIN-0629,Acta Policial,Sí,Sí,2024-06-08,No,
DOC-01871,SIN-0629,Factura Reparación,Sí,Sí,2024-06-05,No,
DOC-01872,SIN-0629,Informe Bomberos,Sí,Sí,2024-06-04,No,
DOC-01873,SIN-0630,Copia Matrícula,Sí,Sí,2023-08-02,No,
DOC-01874,SIN-0630,Factura Taller,Sí,Sí,2023-08-05,No,
DOC-01875,SIN-0630,Fotos Daño,Sí,Sí,2023-08-04,No,
DOC-01876,SIN-0630,Copia Licencia,Sí,Sí,2023-07-29,No,
DOC-01877,SIN-0631,Factura Taller,Sí,Sí,2024-04-14,No,
DOC-01878,SIN-0631,Fotos Daño,Sí,Sí,2024-04-08,No,
DOC-01879,SIN-0632,Inventario Bienes,Sí,Sí,2023-12-21,No,
DOC-01880,SIN-0632,Acta Policial,Sí,Sí,2023-12-21,No,
DOC-01881,SIN-0632,Factura Reparación,Sí,Sí,2023-12-31,No,
DOC-01882,SIN-0632,Informe Bomberos,Sí,Sí,2024-01-03,No,
DOC-01883,SIN-0633,Factura Hospital,Sí,Sí,2023-12-30,No,
DOC-01884,SIN-0633,Historia Clínica,Sí,Sí,2023-12-29,No,
DOC-01885,SIN-0633,Informe Médico,Sí,Sí,2023-12-24,No,
DOC-01886,SIN-0634,Denuncia Policial,Sí,Sí,2024-08-08,No,
DOC-01887,SIN-0634,Fotos Daño,Sí,Sí,2024-08-02,No,
DOC-01888,SIN-0634,Informe Perito,Sí,Sí,2024-08-10,No,
DOC-01889,SIN-0634,Factura Taller,Sí,Sí,2024-07-31,No,
DOC-01890,SIN-0635,Fotos Daño,Sí,Sí,2023-11-16,No,
DOC-01891,SIN-0635,Cotización Reparación,Sí,Sí,2023-11-11,No,
DOC-01892,SIN-0635,Acta Policial,Sí,Sí,2023-11-19,No,
DOC-01893,SIN-0636,Copia Matrícula,No,No,2024-11-08,Sí,Sello del proveedor no reconocido
DOC-01894,SIN-0636,Copia Licencia,Sí,Sí,2024-11-01,No,
DOC-01895,SIN-0637,Factura Taller,Sí,Sí,2023-09-09,No,
DOC-01896,SIN-0637,Informe Perito,Sí,Sí,2023-09-23,No,
DOC-01897,SIN-0637,Copia Licencia,Sí,Sí,2023-09-11,No,
DOC-01898,SIN-0638,Recetas Médicas,Sí,Sí,2025-03-11,No,
DOC-01899,SIN-0638,Informe Médico,Sí,Sí,2025-03-17,No,
DOC-01900,SIN-0638,Factura Hospital,Sí,Sí,2025-03-18,No,
DOC-01901,SIN-0639,Copia Licencia,Sí,Sí,2024-07-17,No,
DOC-01902,SIN-0639,Fotos Daño,Sí,Sí,2024-07-14,No,
DOC-01903,SIN-0640,Recetas Médicas,Sí,Sí,2024-12-19,No,
DOC-01904,SIN-0640,Informe Médico,Sí,Sí,2024-12-24,No,
DOC-01905,SIN-0641,Copia Matrícula,Sí,Sí,2024-02-18,No,
DOC-01906,SIN-0641,Factura Taller,Sí,Sí,2024-02-14,No,
DOC-01907,SIN-0642,Informe Médico,Sí,Sí,2025-04-23,No,
DOC-01908,SIN-0642,Resultados Exámenes,Sí,Sí,2025-04-21,No,
DOC-01909,SIN-0642,Recetas Médicas,Sí,Sí,2025-04-19,No,
DOC-01910,SIN-0642,Historia Clínica,Sí,Sí,2025-04-20,No,
DOC-01911,SIN-0643,Denuncia Policial,Sí,Sí,2021-02-09,No,
DOC-01912,SIN-0643,Fotos Daño,Sí,Sí,2021-02-13,No,
DOC-01913,SIN-0644,Informe Perito,Sí,Sí,2023-08-30,Sí,Documento ilegible en secciones clave
DOC-01914,SIN-0644,Copia Licencia,Sí,Sí,2023-09-09,No,
DOC-01915,SIN-0645,Póliza Original,Sí,Sí,2023-07-03,No,
DOC-01916,SIN-0645,Acta de Defunción,Sí,Sí,2023-06-27,No,
DOC-01917,SIN-0645,Copia Cédula Beneficiario,Sí,Sí,2023-06-22,No,
DOC-01918,SIN-0646,Fotos Daño,Sí,Sí,2023-02-13,No,
DOC-01919,SIN-0646,Factura Reparación,Sí,Sí,2023-02-02,No,
DOC-01920,SIN-0646,Acta Policial,Sí,Sí,2023-02-01,No,
DOC-01921,SIN-0646,Informe Bomberos,Sí,Sí,2023-02-03,No,
DOC-01922,SIN-0647,Copia Licencia,Sí,Sí,2024-10-12,No,
DOC-01923,SIN-0647,Informe Perito,Sí,Sí,2024-10-11,No,
DOC-01924,SIN-0647,Copia Matrícula,Sí,Sí,2024-10-16,No,
DOC-01925,SIN-0648,Fotos Daño,Sí,Sí,2023-12-02,No,
DOC-01926,SIN-0648,Informe Perito,Sí,Sí,2023-11-29,No,
DOC-01927,SIN-0648,Copia Licencia,Sí,Sí,2023-12-02,No,
DOC-01928,SIN-0649,Informe Perito,Sí,Sí,2023-04-01,No,
DOC-01929,SIN-0649,Fotos Daño,Sí,Sí,2023-03-23,No,
DOC-01930,SIN-0649,Factura Taller,Sí,Sí,2023-03-30,No,
DOC-01931,SIN-0650,Póliza Original,Sí,Sí,2025-02-27,No,
DOC-01932,SIN-0650,Informe Médico,Sí,Sí,2025-02-15,No,
DOC-01933,SIN-0650,Copia Cédula Beneficiario,Sí,Sí,2025-02-20,No,
DOC-01934,SIN-0650,Acta de Defunción,Sí,Sí,2025-02-15,No,
DOC-01935,SIN-0651,Inventario Bienes,Sí,Sí,2023-09-05,No,
DOC-01936,SIN-0651,Fotos Daño,Sí,Sí,2023-09-17,No,
DOC-01937,SIN-0651,Acta Policial,Sí,Sí,2023-09-17,No,
DOC-01938,SIN-0652,Factura Taller,Sí,Sí,2025-04-28,No,
DOC-01939,SIN-0652,Copia Licencia,Sí,Sí,2025-05-01,No,
DOC-01940,SIN-0652,Copia Matrícula,Sí,Sí,2025-04-23,No,
DOC-01941,SIN-0652,Denuncia Policial,Sí,Sí,2025-05-03,No,
DOC-01942,SIN-0653,Copia Licencia,Sí,Sí,2024-10-06,No,
DOC-01943,SIN-0653,Factura Taller,Sí,Sí,2024-10-13,No,
DOC-01944,SIN-0653,Denuncia Policial,Sí,Sí,2024-10-09,No,
DOC-01945,SIN-0654,Informe Bomberos,Sí,Sí,2022-09-06,No,
DOC-01946,SIN-0654,Acta Policial,Sí,Sí,2022-08-29,No,
DOC-01947,SIN-0654,Inventario Bienes,Sí,Sí,2022-08-27,No,
DOC-01948,SIN-0654,Factura Reparación,Sí,Sí,2022-09-06,No,
DOC-01949,SIN-0655,Factura Taller,No,No,,No,Documento no entregado por el asegurado
DOC-01950,SIN-0655,Denuncia Policial,Sí,Sí,2024-02-02,No,
DOC-01951,SIN-0655,Informe Perito,Sí,Sí,2024-01-31,No,
DOC-01952,SIN-0656,Copia Licencia,Sí,Sí,2024-02-22,No,
DOC-01953,SIN-0656,Copia Matrícula,Sí,Sí,2024-02-26,No,
DOC-01954,SIN-0656,Denuncia Policial,Sí,Sí,2024-02-25,No,
DOC-01955,SIN-0657,Factura Reparación,Sí,Sí,2024-04-29,No,
DOC-01956,SIN-0657,Inventario Bienes,Sí,Sí,2024-04-24,No,
DOC-01957,SIN-0657,Informe Bomberos,Sí,Sí,2024-04-27,No,
DOC-01958,SIN-0658,Acta Policial,No,No,,No,Documento no entregado por el asegurado
DOC-01959,SIN-0658,Factura Equipo,Sí,Sí,2024-01-26,No,
DOC-01960,SIN-0658,Informe Técnico,No,No,,No,Documento no entregado por el asegurado
DOC-01961,SIN-0658,Cotización Reparación,Sí,Sí,2024-01-23,No,
DOC-01962,SIN-0659,Fotos Daño,Sí,Sí,2025-02-14,No,
DOC-01963,SIN-0659,Denuncia Policial,Sí,Sí,2025-02-05,No,
DOC-01964,SIN-0659,Informe Perito,Sí,Sí,2025-02-09,No,
DOC-01965,SIN-0660,Informe Bomberos,Sí,Sí,2025-01-01,Sí,Fecha de emisión posterior a la fecha de reporte
DOC-01966,SIN-0660,Acta Policial,No,No,2024-12-20,Sí,Valores en factura no coinciden con el informe del perito
DOC-01967,SIN-0661,Cotización Reparación,Sí,Sí,2020-11-25,No,
DOC-01968,SIN-0661,Fotos Daño,Sí,Sí,2020-12-04,No,
DOC-01969,SIN-0661,Informe Técnico,Sí,Sí,2020-12-09,No,
DOC-01970,SIN-0661,Acta Policial,Sí,Sí,2020-12-04,No,
DOC-01971,SIN-0662,Informe Bomberos,Sí,Sí,2024-12-19,No,
DOC-01972,SIN-0662,Acta Policial,No,No,,No,Documento no entregado por el asegurado
DOC-01973,SIN-0662,Factura Reparación,No,No,,No,Documento no entregado por el asegurado
DOC-01974,SIN-0663,Factura Taller,Sí,Sí,2023-06-26,No,
DOC-01975,SIN-0663,Denuncia Policial,Sí,Sí,2023-06-22,No,
DOC-01976,SIN-0663,Fotos Daño,Sí,Sí,2023-06-29,No,
DOC-01977,SIN-0663,Informe Perito,Sí,Sí,2023-06-25,No,
DOC-01978,SIN-0664,Resultados Exámenes,Sí,Sí,2024-08-09,No,
DOC-01979,SIN-0664,Factura Hospital,Sí,Sí,2024-07-31,No,
DOC-01980,SIN-0664,Recetas Médicas,Sí,Sí,2024-08-04,No,
DOC-01981,SIN-0665,Resultados Exámenes,Sí,Sí,2023-06-14,Sí,Documento ilegible en secciones clave
DOC-01982,SIN-0665,Recetas Médicas,No,No,2023-06-14,Sí,Número de placa diferente al registrado en la póliza
DOC-01983,SIN-0665,Historia Clínica,Sí,Sí,2023-06-10,Sí,Fecha de emisión posterior a la fecha de reporte
DOC-01984,SIN-0666,Póliza Original,Sí,Sí,2024-11-29,No,
DOC-01985,SIN-0666,Acta de Defunción,Sí,Sí,2024-12-05,No,
DOC-01986,SIN-0666,Informe Médico,Sí,Sí,2024-11-27,No,
DOC-01987,SIN-0666,Copia Cédula Beneficiario,Sí,Sí,2024-12-01,No,
DOC-01988,SIN-0667,Denuncia Policial,Sí,Sí,2023-12-07,No,
DOC-01989,SIN-0667,Copia Licencia,Sí,Sí,2023-12-06,No,
DOC-01990,SIN-0667,Factura Taller,Sí,Sí,2023-12-06,No,
DOC-01991,SIN-0668,Fotos Daño,Sí,Sí,2023-07-14,No,
DOC-01992,SIN-0668,Copia Licencia,Sí,Sí,2023-07-03,No,
DOC-01993,SIN-0669,Informe Médico,Sí,Sí,2023-08-31,No,
DOC-01994,SIN-0669,Resultados Exámenes,Sí,Sí,2023-09-05,No,
DOC-01995,SIN-0669,Factura Hospital,Sí,Sí,2023-09-04,No,
DOC-01996,SIN-0669,Historia Clínica,Sí,Sí,2023-09-01,No,
DOC-01997,SIN-0670,Fotos Daño,Sí,Sí,2023-09-30,No,
DOC-01998,SIN-0670,Informe Bomberos,Sí,Sí,2023-09-24,No,
DOC-01999,SIN-0671,Factura Hospital,Sí,Sí,2023-01-21,No,
DOC-02000,SIN-0671,Historia Clínica,Sí,Sí,2023-01-22,No,
DOC-02001,SIN-0671,Resultados Exámenes,Sí,Sí,2023-01-25,No,
DOC-02002,SIN-0671,Recetas Médicas,Sí,Sí,2023-01-25,No,
DOC-02003,SIN-0672,Copia Licencia,Sí,Sí,2023-07-22,No,
DOC-02004,SIN-0672,Factura Taller,Sí,Sí,2023-07-16,No,
DOC-02005,SIN-0673,Informe Perito,Sí,Sí,2023-11-12,No,
DOC-02006,SIN-0673,Denuncia Policial,Sí,Sí,2023-11-12,No,
DOC-02007,SIN-0673,Copia Licencia,Sí,Sí,2023-11-04,No,
DOC-02008,SIN-0674,Factura Reparación,Sí,Sí,2023-05-23,No,
DOC-02009,SIN-0674,Informe Bomberos,Sí,Sí,2023-05-16,No,
DOC-02010,SIN-0674,Inventario Bienes,Sí,Sí,2023-05-20,No,
DOC-02011,SIN-0674,Fotos Daño,Sí,Sí,2023-05-21,No,
DOC-02012,SIN-0675,Factura Taller,Sí,Sí,2023-06-11,No,
DOC-02013,SIN-0675,Denuncia Policial,Sí,Sí,2023-06-03,No,
DOC-02014,SIN-0676,Copia Matrícula,Sí,Sí,2023-03-15,No,
DOC-02015,SIN-0676,Denuncia Policial,Sí,Sí,2023-03-07,No,
DOC-02016,SIN-0677,Copia Matrícula,No,No,2023-08-10,Sí,Fecha de factura anterior a la fecha del siniestro
DOC-02017,SIN-0677,Denuncia Policial,No,No,2023-09-11,Sí,Número de placa diferente al registrado en la póliza
DOC-02018,SIN-0677,Copia Licencia,No,No,2023-09-20,Sí,Fecha de emisión posterior a la fecha de reporte
DOC-02019,SIN-0678,Informe Perito,Sí,Sí,2024-09-10,No,
DOC-02020,SIN-0678,Denuncia Policial,Sí,Sí,2024-09-21,No,
DOC-02021,SIN-0679,Acta Policial,Sí,Sí,2024-01-15,No,
DOC-02022,SIN-0679,Informe Bomberos,Sí,Sí,2024-01-13,No,
DOC-02023,SIN-0680,Denuncia Policial,Sí,Sí,2023-04-29,No,
DOC-02024,SIN-0680,Copia Matrícula,Sí,Sí,2023-04-30,No,
DOC-02025,SIN-0680,Factura Taller,Sí,Sí,2023-04-25,No,
DOC-02026,SIN-0680,Fotos Daño,Sí,Sí,2023-04-26,No,
DOC-02027,SIN-0681,Denuncia Policial,Sí,Sí,2024-06-01,No,
DOC-02028,SIN-0681,Copia Matrícula,Sí,Sí,2024-06-06,No,
DOC-02029,SIN-0682,Factura Equipo,No,No,,No,Documento no entregado por el asegurado
DOC-02030,SIN-0682,Acta Policial,No,No,,No,Documento no entregado por el asegurado
DOC-02031,SIN-0682,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02032,SIN-0683,Fotos Daño,Sí,Sí,2024-04-09,No,
DOC-02033,SIN-0683,Copia Licencia,Sí,Sí,2024-04-14,No,
DOC-02034,SIN-0683,Denuncia Policial,Sí,Sí,2024-04-09,No,
DOC-02035,SIN-0683,Copia Matrícula,Sí,Sí,2024-04-12,No,
DOC-02036,SIN-0684,Resultados Exámenes,Sí,Sí,2023-12-25,No,
DOC-02037,SIN-0684,Historia Clínica,Sí,Sí,2023-12-23,No,
DOC-02038,SIN-0685,Fotos Daño,Sí,Sí,2024-09-20,No,
DOC-02039,SIN-0685,Denuncia Policial,Sí,Sí,2024-09-26,No,
DOC-02040,SIN-0685,Copia Matrícula,Sí,Sí,2024-09-23,No,
DOC-02041,SIN-0686,Informe Perito,Sí,Sí,2023-06-01,No,
DOC-02042,SIN-0686,Copia Matrícula,Sí,Sí,2023-05-22,No,
DOC-02043,SIN-0686,Factura Taller,Sí,Sí,2023-05-26,No,
DOC-02044,SIN-0686,Fotos Daño,Sí,Sí,2023-05-31,No,
DOC-02045,SIN-0687,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02046,SIN-0687,Copia Licencia,Sí,Sí,2023-02-06,No,
DOC-02047,SIN-0687,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02048,SIN-0687,Copia Matrícula,No,No,,No,Documento no entregado por el asegurado
DOC-02049,SIN-0688,Cotización Reparación,Sí,Sí,2023-05-11,No,
DOC-02050,SIN-0688,Acta Policial,Sí,Sí,2023-05-15,No,
DOC-02051,SIN-0688,Factura Equipo,Sí,Sí,2023-05-14,No,
DOC-02052,SIN-0688,Informe Técnico,Sí,Sí,2023-05-15,No,
DOC-02053,SIN-0689,Factura Taller,Sí,Sí,2025-02-07,No,
DOC-02054,SIN-0689,Copia Licencia,Sí,Sí,2025-02-03,No,
DOC-02055,SIN-0689,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02056,SIN-0690,Historia Clínica,Sí,Sí,2022-01-02,No,
DOC-02057,SIN-0690,Resultados Exámenes,Sí,Sí,2022-01-05,No,
DOC-02058,SIN-0690,Recetas Médicas,Sí,Sí,2022-01-01,No,
DOC-02059,SIN-0690,Informe Médico,Sí,Sí,2022-01-09,No,
DOC-02060,SIN-0691,Factura Equipo,Sí,Sí,2023-12-16,No,
DOC-02061,SIN-0691,Cotización Reparación,Sí,Sí,2023-12-16,No,
DOC-02062,SIN-0691,Acta Policial,Sí,Sí,2023-12-15,No,
DOC-02063,SIN-0691,Fotos Daño,Sí,Sí,2023-12-09,No,
DOC-02064,SIN-0692,Factura Taller,Sí,Sí,2023-05-28,No,
DOC-02065,SIN-0692,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02066,SIN-0693,Acta Policial,Sí,Sí,2022-09-25,No,
DOC-02067,SIN-0693,Cotización Reparación,Sí,Sí,2022-09-22,No,
DOC-02068,SIN-0693,Factura Equipo,Sí,Sí,2022-09-26,No,
DOC-02069,SIN-0694,Factura Hospital,Sí,Sí,2023-06-14,No,
DOC-02070,SIN-0694,Recetas Médicas,Sí,Sí,2023-06-15,No,
DOC-02071,SIN-0694,Historia Clínica,Sí,Sí,2023-06-21,No,
DOC-02072,SIN-0695,Copia Cédula Beneficiario,Sí,Sí,2020-06-24,No,
DOC-02073,SIN-0695,Póliza Original,Sí,Sí,2020-07-02,No,
DOC-02074,SIN-0695,Informe Médico,Sí,Sí,2020-06-25,No,
DOC-02075,SIN-0695,Acta de Defunción,Sí,Sí,2020-06-25,No,
DOC-02076,SIN-0696,Factura Taller,Sí,Sí,2022-05-07,No,
DOC-02077,SIN-0696,Denuncia Policial,Sí,Sí,2022-04-27,No,
DOC-02078,SIN-0696,Copia Licencia,Sí,Sí,2022-04-28,No,
DOC-02079,SIN-0696,Informe Perito,Sí,Sí,2022-04-28,No,
DOC-02080,SIN-0697,Historia Clínica,Sí,Sí,2023-11-01,No,
DOC-02081,SIN-0697,Recetas Médicas,Sí,Sí,2023-10-27,No,
DOC-02082,SIN-0697,Factura Hospital,Sí,Sí,2023-11-04,No,
DOC-02083,SIN-0698,Copia Licencia,Sí,Sí,2024-07-24,No,
DOC-02084,SIN-0698,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02085,SIN-0699,Informe Perito,Sí,Sí,2024-12-29,No,
DOC-02086,SIN-0699,Factura Taller,Sí,Sí,2024-12-29,No,
DOC-02087,SIN-0699,Copia Matrícula,Sí,Sí,2024-12-18,No,
DOC-02088,SIN-0700,Historia Clínica,Sí,Sí,2023-11-01,No,
DOC-02089,SIN-0700,Informe Médico,Sí,Sí,2023-10-23,No,
DOC-02090,SIN-0700,Resultados Exámenes,Sí,Sí,2023-10-29,No,
DOC-02091,SIN-0701,Factura Hospital,No,No,,No,Documento no entregado por el asegurado
DOC-02092,SIN-0701,Informe Médico,Sí,Sí,2024-05-01,No,
DOC-02093,SIN-0701,Resultados Exámenes,Sí,Sí,2024-05-10,No,
DOC-02094,SIN-0702,Informe Técnico,Sí,Sí,2023-06-26,No,
DOC-02095,SIN-0702,Fotos Daño,Sí,Sí,2023-06-27,No,
DOC-02096,SIN-0703,Factura Taller,No,No,,No,Documento no entregado por el asegurado
DOC-02097,SIN-0703,Denuncia Policial,Sí,Sí,2024-10-07,Sí,Documento ilegible en secciones clave
DOC-02098,SIN-0703,Copia Licencia,Sí,Sí,2024-10-13,Sí,Valores en factura no coinciden con el informe del perito
DOC-02099,SIN-0703,Informe Perito,No,No,2024-10-12,Sí,Firma del asegurado no coincide
DOC-02100,SIN-0704,Copia Licencia,Sí,Sí,2025-03-24,No,
DOC-02101,SIN-0704,Copia Matrícula,Sí,Sí,2025-03-14,No,
DOC-02102,SIN-0704,Denuncia Policial,Sí,Sí,2025-03-22,No,
DOC-02103,SIN-0705,Factura Reparación,Sí,Sí,2023-03-14,No,
DOC-02104,SIN-0705,Fotos Daño,Sí,Sí,2023-03-11,No,
DOC-02105,SIN-0705,Informe Bomberos,Sí,Sí,2023-03-09,No,
DOC-02106,SIN-0705,Inventario Bienes,Sí,Sí,2023-03-03,No,
DOC-02107,SIN-0706,Fotos Daño,No,No,,No,Documento no entregado por el asegurado
DOC-02108,SIN-0706,Factura Taller,Sí,Sí,2025-01-05,No,
DOC-02109,SIN-0706,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02110,SIN-0706,Copia Licencia,Sí,Sí,2024-12-27,No,
DOC-02111,SIN-0707,Factura Taller,Sí,Sí,2024-10-20,No,
DOC-02112,SIN-0707,Informe Perito,Sí,Sí,2024-10-12,No,
DOC-02113,SIN-0707,Fotos Daño,Sí,Sí,2024-10-15,No,
DOC-02114,SIN-0708,Inventario Bienes,Sí,Sí,2024-07-03,No,
DOC-02115,SIN-0708,Informe Bomberos,Sí,Sí,2024-07-03,No,
DOC-02116,SIN-0709,Factura Taller,Sí,Sí,2024-10-13,No,
DOC-02117,SIN-0709,Copia Licencia,Sí,Sí,2024-09-30,No,
DOC-02118,SIN-0709,Fotos Daño,Sí,Sí,2024-10-06,No,
DOC-02119,SIN-0709,Denuncia Policial,No,No,,No,Documento no entregado por el asegurado
DOC-02120,SIN-0710,Acta de Defunción,Sí,Sí,2024-09-19,No,
DOC-02121,SIN-0710,Informe Médico,Sí,Sí,2024-09-29,No,
DOC-02122,SIN-0711,Copia Licencia,Sí,Sí,2023-11-16,No,
DOC-02123,SIN-0711,Fotos Daño,Sí,Sí,2023-11-05,No,
DOC-02124,SIN-0712,Historia Clínica,Sí,Sí,2023-05-11,No,
DOC-02125,SIN-0712,Informe Médico,Sí,Sí,2023-05-08,Sí,Firma del asegurado no coincide
DOC-02126,SIN-0713,Resultados Exámenes,Sí,Sí,2024-01-14,No,
DOC-02127,SIN-0713,Recetas Médicas,Sí,Sí,2024-01-16,No,
DOC-02128,SIN-0713,Informe Médico,Sí,Sí,2024-01-20,No,
DOC-02129,SIN-0713,Factura Hospital,Sí,Sí,2024-01-22,No,
DOC-02130,SIN-0714,Inventario Bienes,Sí,Sí,2024-05-02,No,
DOC-02131,SIN-0714,Acta Policial,Sí,Sí,2024-05-01,No,
DOC-02132,SIN-0714,Informe Bomberos,Sí,Sí,2024-04-30,No,
DOC-02133,SIN-0714,Fotos Daño,Sí,Sí,2024-05-02,No,
DOC-02134,SIN-0715,Informe Médico,Sí,Sí,2025-04-12,No,
DOC-02135,SIN-0715,Copia Cédula Beneficiario,Sí,Sí,2025-04-18,No,
DOC-02136,SIN-0715,Acta de Defunción,Sí,Sí,2025-04-13,No,
DOC-02137,SIN-0716,Copia Licencia,No,No,,No,Documento no entregado por el asegurado
DOC-02138,SIN-0716,Denuncia Policial,Sí,Sí,2023-02-11,No,
DOC-02139,SIN-0716,Factura Taller,Sí,Sí,2023-02-07,No,
DOC-02140,SIN-0716,Informe Perito,Sí,Sí,2023-02-06,No,
DOC-02141,SIN-0717,Copia Cédula Beneficiario,Sí,Sí,2024-05-25,No,
DOC-02142,SIN-0717,Acta de Defunción,No,No,,No,Documento no entregado por el asegurado
DOC-02143,SIN-0717,Informe Médico,No,No,,No,Documento no entregado por el asegurado
DOC-02144,SIN-0718,Informe Perito,No,No,,No,Documento no entregado por el asegurado
DOC-02145,SIN-0718,Fotos Daño,Sí,Sí,2021-01-17,No,
DOC-02146,SIN-0718,Factura Taller,No,No,,No,Documento no entregado por el asegurado
DOC-02147,SIN-0718,Denuncia Policial,Sí,Sí,2021-01-20,No,
DOC-02148,SIN-0719,Fotos Daño,Sí,Sí,2024-06-22,No,
DOC-02149,SIN-0719,Factura Reparación,Sí,Sí,2024-06-23,No,
DOC-02150,SIN-0719,Inventario Bienes,Sí,Sí,2024-06-24,No,
DOC-02151,SIN-0720,Informe Bomberos,Sí,Sí,2023-03-15,No,
DOC-02152,SIN-0720,Factura Reparación,Sí,Sí,2023-03-22,No,
DOC-02153,SIN-0720,Fotos Daño,Sí,Sí,2023-03-16,No,
DOC-02154,SIN-0721,Póliza Original,Sí,Sí,2024-09-25,No,
DOC-02155,SIN-0721,Acta de Defunción,Sí,Sí,2024-09-25,No,
DOC-02156,SIN-0721,Informe Médico,Sí,Sí,2024-09-20,No,
DOC-02157,SIN-0721,Copia Cédula Beneficiario,Sí,Sí,2024-09-21,No,
DOC-02158,SIN-0722,Informe Médico,Sí,Sí,2023-09-07,No,
DOC-02159,SIN-0722,Recetas Médicas,Sí,Sí,2023-09-10,No,
DOC-02160,SIN-0723,Informe Médico,Sí,Sí,2024-02-12,No,
DOC-02161,SIN-0723,Copia Cédula Beneficiario,Sí,Sí,2024-02-17,No,
DOC-02162,SIN-0723,Acta de Defunción,Sí,Sí,2024-02-13,No,
DOC-02163,SIN-0723,Póliza Original,Sí,Sí,2024-02-20,No,
DOC-02164,SIN-0724,Recetas Médicas,Sí,Sí,2025-01-14,No,
